Student_ID,Name,Email,Gender,Country,Age,Enrollment_Date,Course_Name,Course_Category,Progress (%),Time_Spent (hrs),Completed,Feedback_Rating,Session_Attendance
f020e992-b576-455e-9854-9f222102f9c9,justin schneider,elizabethcalderon@hotmail.com,Female,USA,,06-12-2023,Machine Learning A-Z,Data Science,30%,2,Y,4,"2023-12-06, 2023-12-13, 2023-12-20, 2023-12-27"
a561e1e9-17ec-489c-86c1-b6cbe99630f7,katie smith,stephaniepeterson@yahoo.com,MALE,UK,0,06-03-2025,Social Media Strategy,Marketing,54%,1 hour,Yes,1,"2025-03-06, 2025-03-13, 2025-03-20, 2025-03-27"
27aa7cbc-2337-4bbc-bffe-77c839feb99c,ryan garcia,nancy92@bennett.org,Male,IN,43,30-01-2023,Data Visualization with R,Data Science,5,120 minutes,0,,30-01-2023
692e07b6-0b2f-4d5c-b00b-5d5fb89f72f3,nathan montes,pyoung@yahoo.com,FEMALE,Uk,38,20-12-2022,Data Visualization with R,Data Science,69%,90 mins,Y,3,"2022-12-20, 2022-12-27, 2023-01-03, 2023-01-10, 2023-01-17, 2023-01-24"
5e2ad32d-31ab-4b56-95c9-fdc7e76adca9,laura alexander,ashaw@gmail.com,MALE,india,,04-04-2024,Graphic Design Basics,Design,25%,90 mins,0,1,"2024-04-04, 2024-04-11, 2024-04-18, 2024-04-25, 2024-05-02"
df7d0dd7-236e-4608-9acb-394acd1f5318,MARTIN SAWYER,mitchellkathryn@cole-palmer.biz,MALE,Uk,,11-02-2023,JavaScript Bootcamp,Web Development,42,1.5,No,3,"2023-02-11, 2023-02-18, 2023-02-25, 2023-03-04, 2023-03-11, 2023-03-18"
d11376e0-38d7-4b9a-a916-da57f24823ab,gregory johnson,pshaw@vang-brooks.com,male,IN,21,27-08-2022,UI/UX Fundamentals,Design,10,1.5,Yes,4,"2022-08-27, 2022-09-03, 2022-09-10, 2022-09-17, 2022-09-24"
b6f6dbf1-d6d4-41cc-995d-82f8ee4a9b5d,RAVEN TAYLOR,ihorton@hotmail.com,female,us,0,15-08-2023,Project Management Essentials,Business,44%,90 mins,Y,4,"2023-08-15, 2023-08-22, 2023-08-29, 2023-09-05, 2023-09-12, 2023-09-19, 2023-09-26"
e7e646c7-0158-4463-9d87-76a072d78bdd,DAVID CONLEY,invalid-email,FEMALE,India,22,04-04-2024,Data Visualization with R,Data Science,95%,2,0,,"2024-04-04, 2024-04-11, 2024-04-18, 2024-04-25, 2024-05-02, 2024-05-09, 2024-05-16"
871c0884-9bdf-40f2-ba2c-0f19f0b2a5d1,ricardo young,allendanielle@bryant.org,FEMALE,USA,36,06-08-2024,Project Management Essentials,Business,19%,45,No,,"2024-08-06, 2024-08-13, 2024-08-20, 2024-08-27, 2024-09-03, 2024-09-10, 2024-09-17"
93364f7e-83ef-49f3-a1c7-cc8a04351b64,CHARLES PATTERSON,ashleylopez@hotmail.com,Female,Canada,,17-07-2024,Finance 101,Business,3,90 mins,N,,"2024-07-17, 2024-07-24, 2024-07-31, 2024-08-07, 2024-08-14"
11536e99-5c50-4720-b982-f4e08603156a,KIMBERLY HARTMAN,cmarks@hughes.com,Female,IN,,17-08-2022,SEO Fundamentals,Marketing,9%,90 mins,1,4,"2022-08-17, 2022-08-24, 2022-08-31, 2022-09-07, 2022-09-14, 2022-09-21, 2022-09-28, 2022-10-05"
a837fe68-bba2-45ca-bdba-6da85844f9fc,PATRICIA MOSS,bradleypayne@hotmail.com,F,USA,24,20-07-2022,SEO Fundamentals,Marketing,89,90 mins,No,,"2022-07-20, 2022-07-27, 2022-08-03, 2022-08-10, 2022-08-17"
76f186ab-af47-4b49-8775-e395d49405f0,mrs. catherine taylor,carterbradley@gmail.com,male,us,0,03-01-2023,Machine Learning A-Z,Data Science,70,120 minutes,No,2,"2023-01-03, 2023-01-10, 2023-01-17, 2023-01-24, 2023-01-31, 2023-02-07"
83f02dc7-4f61-4217-aef1-669450cae32d,robert kennedy,justinatkins@glenn.com,female,UK,0,11-06-2022,Adobe Illustrator Mastery,Design,82,90 mins,N,1,"2022-06-11, 2022-06-18"
e3b56360-6fdc-4bad-9e36-8127cca1b45c,JEREMIAH HUBER,tylerjimenez@hotmail.com,F,IN,,17-10-2022,JavaScript Bootcamp,Web Development,38%,1.5,Yes,2,17-10-2022
6cac028c-ba22-4065-9526-0718cd180a82,LANCE SHORT,curtis54@yahoo.com,M,UK,0,26-05-2023,React for Beginners,Web Development,78%,90 mins,1,5,"2023-05-26, 2023-06-02, 2023-06-09, 2023-06-16, 2023-06-23"
2aa93b43-6d15-416f-b7b8-c1a59a45693d,heather williams,yhill@gmail.com,MALE,India,0,28-02-2024,Finance 101,Business,82%,1.5,0,6,28-02-2024
5d01f55f-67fd-44c4-a334-058aabd2b512,nicole moore,melindagregory@johnson-jones.com,MALE,Uk,32,01-08-2022,Project Management Essentials,Business,58%,1 hour,N,1,"2022-08-01, 2022-08-08, 2022-08-15, 2022-08-22"
084a6780-9136-41f8-b310-46dc6202bee6,MEGHAN RUSH,khines@gmail.com,Female,IN,,21-10-2023,Finance 101,Business,44,1 hour,No,4,"2023-10-21, 2023-10-28, 2023-11-04, 2023-11-11, 2023-11-18, 2023-11-25"
a6499cdc-507b-4072-a5e5-8f345df06e8c,tyler johnson,jholmes@green.info,M,IN,0,07-07-2024,HTML & CSS Basics,Web Development,49%,1.5,N,6,"2024-07-07, 2024-07-14"
b1a8b71f-491b-40e9-9ca3-fbb3ff11c8ba,KATHERINE MARTINEZ,tthompson@osborn-cochran.com,FEMALE,Germany,0,06-03-2023,Adobe Illustrator Mastery,Design,63,120 minutes,Y,1,"2023-03-06, 2023-03-13, 2023-03-20, 2023-03-27, 2023-04-03, 2023-04-10, 2023-04-17, 2023-04-24"
8ccc9cea-109f-48ee-b5a4-720058f0dd23,STEPHANIE YORK,william13@young.com,female,us,29,07-02-2025,Project Management Essentials,Business,13%,2,1,4,"2025-02-07, 2025-02-14, 2025-02-21, 2025-02-28, 2025-03-07, 2025-03-14, 2025-03-21, 2025-03-28"
77a7e8b7-5e70-465f-9280-c5aa8dd4595b,kristen salazar,parkeryvonne@mendoza.org,Female,UK,,19-10-2023,Digital Marketing 101,Marketing,49%,45,Yes,5,"2023-10-19, 2023-10-26, 2023-11-02, 2023-11-09, 2023-11-16, 2023-11-23"
a4704d48-5128-49b1-b8ed-e0ca20156a72,JOHN HOLMES,invalid-email,female,Uk,,30-07-2022,SEO Fundamentals,Marketing,51%,90 mins,1,5,"2022-07-30, 2022-08-06, 2022-08-13"
8d2238e6-c7bf-4fbc-943c-dd6de0c1ff1e,catherine burch,guerraapril@yahoo.com,FEMALE,Canada,33,23-10-2022,JavaScript Bootcamp,Web Development,78%,90 mins,0,,"2022-10-23, 2022-10-30, 2022-11-06, 2022-11-13, 2022-11-20, 2022-11-27"
b596ca7c-ef4a-4a88-9299-e5052976aab2,travis stone,kingcynthia@hotmail.com,F,India,,18-12-2022,Machine Learning A-Z,Data Science,80,1 hour,0,1,"2022-12-18, 2022-12-25, 2023-01-01, 2023-01-08, 2023-01-15"
9d4b2bf9-4d85-49c7-a001-7720200b2903,KATHRYN JACKSON,invalid-email,female,us,,07-06-2023,SEO Fundamentals,Marketing,73%,1 hour,No,,"2023-06-07, 2023-06-14, 2023-06-21"
9fddde2e-a8a2-47ad-abd3-cdcd27794685,lisa kirby,millerstacy@baker.org,FEMALE,india,,25-09-2024,Social Media Strategy,Marketing,90,1 hour,No,2,"2024-09-25, 2024-10-02, 2024-10-09, 2024-10-16, 2024-10-23, 2024-10-30, 2024-11-06, 2024-11-13"
a08dd21b-e395-4cb1-bf7f-6c0a07c0d116,maria turner,eevans@brown.com,FEMALE,Germany,,24-12-2024,SEO Fundamentals,Marketing,92,1 hour,N,,"2024-12-24, 2024-12-31, 2025-01-07, 2025-01-14, 2025-01-21, 2025-01-28"
dc8a4922-5005-480f-a4c7-78a59b4e164b,morgan valencia,kathleenrobertson@gmail.com,male,Canada,0,17-09-2023,Project Management Essentials,Business,40,1 hour,No,4,"2023-09-17, 2023-09-24, 2023-10-01, 2023-10-08"
44790612-1f5d-488f-b76a-bf093de28859,charles williams,kwright@yahoo.com,male,Uk,24,15-08-2023,UI/UX Fundamentals,Design,91%,2,Yes,1,"2023-08-15, 2023-08-22, 2023-08-29"
c35bec2c-3098-47b2-900e-15c0b89bdf7f,ZACHARY OWENS,zjohnson@hotmail.com,F,Germany,19,20-09-2024,Social Media Strategy,Marketing,94%,90 mins,0,5,"2024-09-20, 2024-09-27, 2024-10-04, 2024-10-11, 2024-10-18"
95560a2d-3713-4466-bda0-6476f778c676,anthony simpson,amanda16@gmail.com,FEMALE,Uk,38,17-03-2024,Graphic Design Basics,Design,20,1.5,Yes,4,"2024-03-17, 2024-03-24, 2024-03-31"
673ba8bd-c38c-4dec-9da3-9a73ba3df7ff,james hudson,angela16@cole.org,Male,UK,31,22-05-2023,Project Management Essentials,Business,29%,1.5,Y,5,22-05-2023
f99f0704-20f0-456a-9e6a-66289c6d52d5,JAKE HATFIELD,jameshicks@hotmail.com,Female,IN,,26-02-2025,UI/UX Fundamentals,Design,37,1 hour,1,1,"2025-02-26, 2025-03-05, 2025-03-12"
b6adf48b-2314-40c8-89f6-44050b990034,JOHN BRYANT,sarah52@ewing-stevenson.com,FEMALE,Canada,40,08-06-2022,SEO Fundamentals,Marketing,24%,45,Yes,6,"2022-06-08, 2022-06-15, 2022-06-22"
827c9f8c-d40a-45e9-81df-6517561c9210,michelle evans,mark16@parker.com,Female,us,39,15-10-2024,Finance 101,Business,81%,90 mins,N,4,"2024-10-15, 2024-10-22, 2024-10-29, 2024-11-05"
a7d4cf50-f791-41e5-83f9-cd6b797ebe87,paula lane,ojackson@harvey.com,male,India,0,20-10-2024,UI/UX Fundamentals,Design,30%,1.5,N,4,"2024-10-20, 2024-10-27, 2024-11-03, 2024-11-10"
1c221cea-b355-46a5-b2bd-92f29293f705,jeremy barnes,roberthampton@yahoo.com,male,USA,,26-05-2022,Data Visualization with R,Data Science,51%,120 minutes,N,,"2022-05-26, 2022-06-02"
35145890-84c8-4c46-a359-5fa4b4adaf89,yolanda mendoza,sue78@yahoo.com,FEMALE,india,0,12-07-2022,HTML & CSS Basics,Web Development,77%,90 mins,N,3,"2022-07-12, 2022-07-19, 2022-07-26, 2022-08-02, 2022-08-09, 2022-08-16, 2022-08-23, 2022-08-30"
de1e994a-c5a1-4f5c-ad05-b9125ab28d4a,MARIA STEELE,susanramirez@yahoo.com,F,india,22,02-08-2024,Digital Marketing 101,Marketing,9,45,1,5,"2024-08-02, 2024-08-09, 2024-08-16, 2024-08-23, 2024-08-30, 2024-09-06, 2024-09-13, 2024-09-20"
4c3077c4-fb75-4923-b910-abb3f1053252,michele vaughn,timothy84@yahoo.com,M,india,,22-03-2023,Graphic Design Basics,Design,11%,1 hour,1,5,"2023-03-22, 2023-03-29, 2023-04-05, 2023-04-12"
6133a34d-8b0e-4eb1-ad37-1d9e92cf6021,JENNIFER REED,bobby15@douglas-burgess.com,Female,India,,13-10-2022,Adobe Illustrator Mastery,Design,32%,1 hour,1,6,"2022-10-13, 2022-10-20, 2022-10-27, 2022-11-03, 2022-11-10"
eedaa802-4568-4426-89e0-3e22d3f4a49b,DENISE RODRIGUEZ,brentstein@little.com,MALE,IN,,14-02-2023,Python for Data Science,Data Science,23%,1.5,No,6,"2023-02-14, 2023-02-21, 2023-02-28, 2023-03-07, 2023-03-14, 2023-03-21, 2023-03-28, 2023-04-04"
19bd4f93-78ef-4666-b7a4-c719548e1f6b,brenda oconnell,edelgado@santos-avila.com,M,Germany,44,09-01-2024,Graphic Design Basics,Design,15,1 hour,Yes,2,"2024-01-09, 2024-01-16, 2024-01-23"
e86e8e63-0f25-477d-a559-90e74910fade,marissa hall,robertmonroe@osborn.info,F,USA,0,18-08-2023,Adobe Illustrator Mastery,Design,29%,45,Y,2,"2023-08-18, 2023-08-25, 2023-09-01, 2023-09-08, 2023-09-15, 2023-09-22, 2023-09-29"
df4e713e-f64e-4dfc-bfbe-ac7aefc59738,sherri smith,justin88@small-anderson.net,F,India,,21-01-2023,HTML & CSS Basics,Web Development,57%,1.5,N,5,"2023-01-21, 2023-01-28"
1cd66b09-cf0e-4d2b-b15c-167a45d8a6ad,nicholas wong,doylekrystal@craig.biz,female,Germany,27,03-04-2024,Python for Data Science,Data Science,93,90 mins,1,5,"2024-04-03, 2024-04-10, 2024-04-17, 2024-04-24, 2024-05-01"
669d01ff-1634-425b-93f3-007383e96ef4,cathy taylor,adamreyes@yahoo.com,MALE,india,33,31-01-2024,JavaScript Bootcamp,Web Development,75%,2,0,,"2024-01-31, 2024-02-07, 2024-02-14, 2024-02-21, 2024-02-28"
951c25d5-4d4c-4280-9462-52e7f43ba052,alexandra valdez,contrerassteven@sullivan.com,FEMALE,Germany,45,26-05-2023,Adobe Illustrator Mastery,Design,19%,1 hour,0,3,"2023-05-26, 2023-06-02, 2023-06-09, 2023-06-16, 2023-06-23, 2023-06-30"
f0cd7f05-ea87-455e-a382-95d31e0ef546,lucas robinson,vhernandez@brooks.net,male,Germany,0,14-03-2025,JavaScript Bootcamp,Web Development,53%,45,No,5,14-03-2025
3f59e4f2-c309-4b6e-b7e9-d2e2d35ac07a,linda cobb,christian91@gmail.com,F,india,,01-02-2025,Startup Strategy,Business,86%,1.5,Yes,5,"2025-02-01, 2025-02-08, 2025-02-15, 2025-02-22"
929c93b3-33c0-4bf1-8167-999fe723ada3,carmen bond,frazierjennifer@yahoo.com,F,Germany,30,04-08-2024,Startup Strategy,Business,15,90 mins,Yes,,"2024-08-04, 2024-08-11, 2024-08-18, 2024-08-25"
cf0671c7-720b-474b-82a7-f586e61d9cde,carlos perry,tchambers@johnson.com,FEMALE,IN,,26-08-2022,UI/UX Fundamentals,Design,65%,2,Y,4,"2022-08-26, 2022-09-02, 2022-09-09, 2022-09-16, 2022-09-23, 2022-09-30"
58330b30-6c77-4e95-8b98-1ccd12b2102d,kimberly brown,ajohnson@mack.biz,F,IN,,21-09-2024,Digital Marketing 101,Marketing,74%,1.5,N,5,"2024-09-21, 2024-09-28, 2024-10-05"
72d35458-61ea-4f30-a42e-707afe2bd987,susan bennett,david86@anderson.com,M,IN,23,09-11-2023,Adobe Illustrator Mastery,Design,62,2,No,,"2023-11-09, 2023-11-16, 2023-11-23, 2023-11-30, 2023-12-07, 2023-12-14"
8b60c511-b816-4aeb-ac6a-7c8576876c62,james hall,eric31@gmail.com,MALE,UK,0,14-07-2023,React for Beginners,Web Development,9%,45,0,6,14-07-2023
efad49e9-c41c-447e-9d6b-9b626b535a19,alexis harris,griffinemily@sanchez.biz,FEMALE,Uk,18,26-01-2025,HTML & CSS Basics,Web Development,7%,45,No,5,"2025-01-26, 2025-02-02, 2025-02-09, 2025-02-16"
c11f6bf5-379e-4467-8a2d-b2e63bfda8a6,amy gordon,lisadennis@yahoo.com,M,USA,0,17-02-2024,Python for Data Science,Data Science,2,45,N,5,"2024-02-17, 2024-02-24, 2024-03-02, 2024-03-09, 2024-03-16"
d18183d1-ac2b-4cfc-85c5-1060991121e7,eric thomas,dturner@fry.biz,F,Germany,0,20-09-2024,Social Media Strategy,Marketing,50%,2,Y,1,"2024-09-20, 2024-09-27, 2024-10-04, 2024-10-11, 2024-10-18"
582b91ee-f8e8-435b-8c00-988a7ee1011a,megan floyd,trussell@yahoo.com,Female,Uk,,17-08-2024,Python for Data Science,Data Science,60%,120 minutes,Yes,1,"2024-08-17, 2024-08-24, 2024-08-31, 2024-09-07, 2024-09-14, 2024-09-21, 2024-09-28"
3db0174e-7938-478a-89b5-aab0c12169db,elizabeth zimmerman,invalid-email,Female,Canada,0,17-01-2023,Digital Marketing 101,Marketing,88%,90 mins,N,5,17-01-2023
69a53b4f-8ff8-469d-8ec0-713dea2c7a51,kristin anderson,james17@davis-hardy.com,M,Germany,,26-03-2024,Startup Strategy,Business,91%,45,1,6,"2024-03-26, 2024-04-02, 2024-04-09, 2024-04-16"
9adf4709-ac75-4344-a08e-149e44b9e602,shelly lopez,vclark@krueger-smith.com,MALE,Germany,44,26-06-2022,Project Management Essentials,Business,64,1 hour,1,,"2022-06-26, 2022-07-03, 2022-07-10"
7a9a8ef5-c11b-41c4-bfe3-f366bf337a15,melissa padilla,andrearowe@yahoo.com,MALE,us,0,06-10-2022,SEO Fundamentals,Marketing,100%,1.5,No,4,"2022-10-06, 2022-10-13, 2022-10-20, 2022-10-27, 2022-11-03, 2022-11-10"
4ef4c34d-5bf8-4f3c-a612-9a1c889d4b76,JOSE CRAWFORD,ugill@wood.com,M,us,,31-03-2024,Data Visualization with R,Data Science,10,90 mins,Y,3,"2024-03-31, 2024-04-07, 2024-04-14, 2024-04-21, 2024-04-28"
255b30e2-bdc2-474b-b8a5-6b49dd34aa18,juan silva,elijah53@yahoo.com,MALE,USA,18,27-08-2024,Project Management Essentials,Business,11%,2,Y,2,"2024-08-27, 2024-09-03, 2024-09-10, 2024-09-17, 2024-09-24, 2024-10-01"
8cf6e8b8-7fd2-48c3-bee8-2983d5574241,melinda scott,umurray@yahoo.com,F,india,0,08-09-2024,Social Media Strategy,Marketing,52%,120 minutes,N,4,"2024-09-08, 2024-09-15, 2024-09-22, 2024-09-29, 2024-10-06, 2024-10-13"
7d024c6d-8bea-45c1-b866-77aa23d4526b,STEVE MOONEY,combscharles@williams.com,Female,IN,26,25-12-2022,Project Management Essentials,Business,21%,120 minutes,No,4,"2022-12-25, 2023-01-01, 2023-01-08, 2023-01-15, 2023-01-22"
37fe032c-0257-4851-a6a9-e100b509109b,jacqueline williamson,ismith@hotmail.com,MALE,IN,,21-07-2022,Social Media Strategy,Marketing,38%,120 minutes,0,1,"2022-07-21, 2022-07-28, 2022-08-04, 2022-08-11"
b8e19f56-8787-4a21-8448-2a220308aa5e,william smith,danieldavis@gmail.com,MALE,IN,0,05-01-2024,Digital Marketing 101,Marketing,88%,2,No,2,"2024-01-05, 2024-01-12, 2024-01-19, 2024-01-26, 2024-02-02"
409e7a80-86c5-41d6-9ea9-f50831227592,debra sanders,pstevens@hotmail.com,F,india,0,16-04-2023,Digital Marketing 101,Marketing,100%,120 minutes,Y,4,"2023-04-16, 2023-04-23, 2023-04-30, 2023-05-07, 2023-05-14, 2023-05-21"
d90dd19b-d3fb-4043-af1d-5a1a4ccb2355,william santos,sullivannicholas@brown-smith.com,MALE,Uk,0,23-03-2023,Adobe Illustrator Mastery,Design,88,120 minutes,Yes,1,"2023-03-23, 2023-03-30, 2023-04-06, 2023-04-13"
a518a418-6f14-43f6-9867-888b7ff6b824,kylie hodge,hallrachel@clay.com,MALE,india,,13-08-2022,React for Beginners,Web Development,76%,120 minutes,1,4,"2022-08-13, 2022-08-20, 2022-08-27, 2022-09-03, 2022-09-10, 2022-09-17, 2022-09-24"
8b040f53-e639-49d4-87c6-8688ecf32053,amanda mcfarland,alibrenda@hotmail.com,Male,us,,05-03-2025,Social Media Strategy,Marketing,84,1.5,No,,"2025-03-05, 2025-03-12"
299656e2-4c9d-4907-93b2-2cecedcabf94,lacey atkinson,icampos@hotmail.com,F,Uk,,16-12-2023,Python for Data Science,Data Science,95%,2,0,5,"2023-12-16, 2023-12-23"
588a3f87-f96d-40f8-bed6-3da08033f5c2,JEFFREY ROBERSON,unovak@gmail.com,Female,USA,0,06-08-2022,Social Media Strategy,Marketing,61,2,Yes,1,"2022-08-06, 2022-08-13, 2022-08-20"
735741e5-fe1a-4ba9-8896-9c5b45f8c28d,henry pugh md,bartonkenneth@gmail.com,female,USA,27,17-12-2024,Project Management Essentials,Business,60%,45,Y,1,"2024-12-17, 2024-12-24, 2024-12-31, 2025-01-07"
6147adeb-277b-4667-8499-d0a615007170,madison singh,daniel04@yahoo.com,female,india,,30-07-2022,Machine Learning A-Z,Data Science,94,1 hour,No,2,"2022-07-30, 2022-08-06"
21ebfaa9-1a2b-469c-850f-69eec2e79a98,jeffrey hawkins,johnsonmichael@gmail.com,Male,Germany,,18-10-2023,HTML & CSS Basics,Web Development,78%,120 minutes,Y,2,"2023-10-18, 2023-10-25, 2023-11-01, 2023-11-08, 2023-11-15, 2023-11-22, 2023-11-29"
dd1ca267-530d-4da6-88d0-f9e5991965ea,EDGAR HUGHES,ashleyjackson@jackson-adams.com,female,us,,20-10-2024,Digital Marketing 101,Marketing,58%,2,Yes,1,"2024-10-20, 2024-10-27, 2024-11-03"
6f46f1b1-2ace-4aa9-9032-46b3255bfc1c,elijah patton,sheryl79@hotmail.com,female,USA,,12-05-2024,Project Management Essentials,Business,38,1 hour,Yes,5,"2024-05-12, 2024-05-19, 2024-05-26"
4dfe1117-22af-411f-9b62-8a9d75366b9f,james skinner,scott69@gmail.com,M,india,,04-02-2023,React for Beginners,Web Development,73%,120 minutes,N,4,"2023-02-04, 2023-02-11, 2023-02-18, 2023-02-25, 2023-03-04, 2023-03-11, 2023-03-18"
b1fead13-f280-4f1d-9a6c-0db952171c88,ERNEST OCONNELL,jessica79@gmail.com,FEMALE,us,,17-07-2023,Project Management Essentials,Business,62,2,No,2,17-07-2023
c92e8c93-d105-48d6-87c1-c01760452909,BRIAN ELLIOTT,bentonsteven@clark.com,male,UK,,26-08-2023,Graphic Design Basics,Design,97%,45,No,2,"2023-08-26, 2023-09-02"
a2224f96-23a1-4e20-bfd2-55eeac484366,david moore,mjones@yahoo.com,Male,Uk,35,02-01-2024,Social Media Strategy,Marketing,99%,45,Y,5,"2024-01-02, 2024-01-09"
ec6a37ad-81b1-4db9-88cc-4d49669b29b8,melissa stephens,rodriguezjohn@hotmail.com,F,Germany,0,27-09-2024,JavaScript Bootcamp,Web Development,11%,120 minutes,Yes,4,27-09-2024
0b570720-9cd8-458b-a5a1-c8252a9528c3,maria lucas,grodriguez@yahoo.com,female,india,0,10-10-2023,Social Media Strategy,Marketing,100%,90 mins,Yes,2,"2023-10-10, 2023-10-17, 2023-10-24, 2023-10-31, 2023-11-07, 2023-11-14, 2023-11-21"
8ed8a80d-84cf-4e39-bf31-c29f82bbad84,LAURA GRIFFIN,lbarton@hotmail.com,MALE,India,0,17-03-2023,Project Management Essentials,Business,86,45,N,6,"2023-03-17, 2023-03-24, 2023-03-31, 2023-04-07, 2023-04-14"
0649bcf6-ff69-423d-984f-c85b2697384d,mr. thomas miller,larry73@webb.info,male,us,,23-05-2024,HTML & CSS Basics,Web Development,86,90 mins,Y,4,"2024-05-23, 2024-05-30, 2024-06-06, 2024-06-13, 2024-06-20, 2024-06-27"
cf685878-0b70-4933-8cde-1b6b1132567c,alison cooper,sarahyang@thompson.info,Male,USA,,15-08-2023,Adobe Illustrator Mastery,Design,47,1 hour,0,4,"2023-08-15, 2023-08-22, 2023-08-29, 2023-09-05, 2023-09-12"
2f383b43-a137-48e4-a7b1-3040cc39b925,MATTHEW FOSTER,yvargas@bush.com,female,india,36,02-04-2023,Startup Strategy,Business,27,90 mins,No,4,"2023-04-02, 2023-04-09, 2023-04-16, 2023-04-23, 2023-04-30, 2023-05-07, 2023-05-14"
93cd1291-1004-4d82-8bc7-2f1acf08ea54,shane lopez,stephenbaker@yahoo.com,M,Uk,32,04-04-2025,Finance 101,Business,100%,1.5,No,6,04-04-2025
98d3148b-503b-4078-a39c-9ec6f7464c02,james wilson,rwilliamson@hotmail.com,female,UK,,04-07-2024,React for Beginners,Web Development,35%,1 hour,0,1,"2024-07-04, 2024-07-11, 2024-07-18"
15b24e1d-9715-4633-9d4e-db71eb2ec80e,EMILY ALLEN,nathanielthomas@barnes-taylor.biz,FEMALE,India,0,13-07-2023,JavaScript Bootcamp,Web Development,27%,1 hour,Y,4,"2023-07-13, 2023-07-20"
8991b01a-a2b0-4c4b-bc96-6b552f8d8ded,maria cooke,lroberts@wilkinson-harvey.com,female,IN,27,24-01-2024,Adobe Illustrator Mastery,Design,49%,120 minutes,N,1,"2024-01-24, 2024-01-31, 2024-02-07"
d0b1fde0-31f3-40c0-a2f3-f0687c0f549d,justin delgado,cperry@yahoo.com,M,us,0,21-04-2022,HTML & CSS Basics,Web Development,56%,45,N,3,21-04-2022
cbbed980-07e6-4cb0-90bd-e9001529e6f5,dorothy hill,kimberlycunningham@yahoo.com,M,Germany,0,22-12-2022,Python for Data Science,Data Science,49%,1.5,1,3,"2022-12-22, 2022-12-29, 2023-01-05"
1d3ca5a4-929d-4377-9cfb-655f82c42e48,JOSHUA RITTER,bpayne@fitzgerald.com,F,us,0,07-08-2024,Social Media Strategy,Marketing,84%,1 hour,N,3,"2024-08-07, 2024-08-14, 2024-08-21, 2024-08-28, 2024-09-04"
7321a8b2-0840-405a-bfd2-f491dff389aa,scott miller,jasonrojas@bell.com,female,IN,,13-07-2023,UI/UX Fundamentals,Design,76%,90 mins,1,1,"2023-07-13, 2023-07-20"
d0437e4c-34e5-4699-88eb-e27a23a4e70e,ANTHONY BELL,mariopadilla@yahoo.com,male,Germany,19,19-11-2024,UI/UX Fundamentals,Design,98,120 minutes,No,1,"2024-11-19, 2024-11-26, 2024-12-03"
83b0b35c-dba6-4df8-b3d0-4ffb44709848,miss anna estes,riddlemichelle@gmail.com,male,USA,27,12-09-2024,SEO Fundamentals,Marketing,10,120 minutes,N,,"2024-09-12, 2024-09-19, 2024-09-26, 2024-10-03, 2024-10-10, 2024-10-17, 2024-10-24"
257035db-3fea-490a-a1f8-072dddb7570e,sandra juarez,othomas@yahoo.com,male,us,41,31-03-2025,React for Beginners,Web Development,97%,120 minutes,Y,6,"2025-03-31, 2025-04-07, 2025-04-14, 2025-04-21, 2025-04-28, 2025-05-05"
135508d0-73b5-4ad5-a00b-4b356a0aa7d5,sheryl davis,shawn75@hotmail.com,Female,India,40,07-12-2024,Graphic Design Basics,Design,39%,45,N,,"2024-12-07, 2024-12-14, 2024-12-21, 2024-12-28, 2025-01-04, 2025-01-11, 2025-01-18, 2025-01-25"
bb93cd40-d8df-4535-862d-baeade70bd30,william reid,flynnraymond@yahoo.com,Female,India,,10-04-2022,UI/UX Fundamentals,Design,95%,90 mins,Y,6,"2022-04-10, 2022-04-17, 2022-04-24, 2022-05-01, 2022-05-08"
d40e53ce-52a7-4a41-84be-d4867ea5a387,joshua anderson,patricia00@gmail.com,female,UK,26,02-03-2023,Finance 101,Business,46%,120 minutes,0,1,"2023-03-02, 2023-03-09"
042b03ca-75a7-4686-9632-1d31c8acffcf,SCOTT ALEXANDER,sharris@khan.com,M,UK,45,04-12-2024,Python for Data Science,Data Science,1,1.5,0,2,04-12-2024
40198303-5c45-4e4d-a793-13b817e52113,MATTHEW BANKS,ugarrett@fischer.com,female,USA,0,06-06-2023,Graphic Design Basics,Design,92%,90 mins,N,3,"2023-06-06, 2023-06-13, 2023-06-20, 2023-06-27, 2023-07-04, 2023-07-11"
21f89d06-13f3-4ade-ba10-013f36a2c52b,KELLY WALLACE,lisa62@jones-reyes.com,female,USA,,08-04-2022,React for Beginners,Web Development,59%,120 minutes,N,6,08-04-2022
4c9bff5c-e188-4eaf-9e18-85c35037cd6b,raymond mullins,caseyelliott@santos.com,F,india,42,14-09-2022,Finance 101,Business,59%,1 hour,No,3,"2022-09-14, 2022-09-21, 2022-09-28, 2022-10-05, 2022-10-12"
dc268108-7140-41a1-afc2-ccfc9db7284b,STEVEN TAYLOR,bbell@moody-wright.com,male,USA,0,06-01-2024,Python for Data Science,Data Science,1,1 hour,No,3,"2024-01-06, 2024-01-13, 2024-01-20, 2024-01-27, 2024-02-03, 2024-02-10"
b89f3a92-999a-4d86-99db-13028dab66d3,peggy vaughn,aprilhicks@hotmail.com,female,Uk,41,27-04-2023,Graphic Design Basics,Design,5%,1 hour,1,2,"2023-04-27, 2023-05-04, 2023-05-11"
